year,mon,day,event,begin,max,end,class,region,new_class,matched_image,image_name,full_path,flare_label,flare_class_idx
2015,6,4,1470,14:43,15:19,15:37,C2.7,2361.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/04/20150604_151148_512_0171.jpg,20150604_151148_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/04/20150604_151148_512_0171.jpg,C,2
2015,6,5,1520,04:42,05:06,05:18,C1.3,2361.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/05/20150605_051136_512_0171.jpg,20150605_051136_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/05/20150605_051136_512_0171.jpg,C,2
2015,6,5,1540,07:00,07:17,07:39,C1.6,2361.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/05/20150605_071112_512_0171.jpg,20150605_071112_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/05/20150605_071112_512_0171.jpg,C,2
2015,6,5,1560,09:25,09:38,09:48,C2.1,2361.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/05/20150605_094200_512_0171.jpg,20150605_094200_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/05/20150605_094200_512_0171.jpg,C,2
2015,6,5,1580,17:24,17:34,17:45,C3.5,2361.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/05/20150605_172724_512_0171.jpg,20150605_172724_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/05/20150605_172724_512_0171.jpg,C,2
2015,6,6,1590,01:01,01:36,01:56,B9.3,2361.0,B,/content/drive/MyDrive/Data Skripsi/2015/06/06/20150606_014100_512_0171.jpg,20150606_014100_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/06/20150606_014100_512_0171.jpg,B,1
2015,6,6,1600,06:40,07:12,07:42,C1.0,2361.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/06/20150606_071148_512_0171.jpg,20150606_071148_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/06/20150606_071148_512_0171.jpg,C,2
2015,6,6,1630,19:13,19:22,19:27,B5.7,2364.0,B,/content/drive/MyDrive/Data Skripsi/2015/06/06/20150606_192612_512_0171.jpg,20150606_192612_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/06/20150606_192612_512_0171.jpg,B,1
2015,6,6,1640,22:26,22:34,22:40,C2.2,2365.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/06/20150606_222700_512_0171.jpg,20150606_222700_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/06/20150606_222700_512_0171.jpg,C,2
2015,6,7,1650,02:10,02:15,02:19,C1.0,2361.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/07/20150607_021148_512_0171.jpg,20150607_021148_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/07/20150607_021148_512_0171.jpg,C,2
2015,6,7,1680,10:23,10:36,10:58,C1.6,2362.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/07/20150607_104124_512_0171.jpg,20150607_104124_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/07/20150607_104124_512_0171.jpg,C,2
2015,6,7,1720,14:36,14:49,15:10,C1.0,2362.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/07/20150607_145624_512_0171.jpg,20150607_145624_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/07/20150607_145624_512_0171.jpg,C,2
2015,6,7,1710,17:49,18:00,18:12,C1.3,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/07/20150607_175624_512_0171.jpg,20150607_175624_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/07/20150607_175624_512_0171.jpg,C,2
2015,6,8,1810,22:55,22:58,23:01,B6.6,2366.0,B,/content/drive/MyDrive/Data Skripsi/2015/06/08/20150608_225648_512_0171.jpg,20150608_225648_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/08/20150608_225648_512_0171.jpg,B,1
2015,6,9,1830,03:40,03:53,04:09,C5.8,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/09/20150609_035700_512_0171.jpg,20150609_035700_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/09/20150609_035700_512_0171.jpg,C,2
2015,6,9,1890,19:55,20:06,20:20,C2.8,2364.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/09/20150609_200944_512_0171.jpg,20150609_200944_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/09/20150609_200944_512_0171.jpg,C,2
2015,6,10,1960,00:10,00:55,01:28,C1.8,2365.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_005624_512_0171.jpg,20150610_005624_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_005624_512_0171.jpg,C,2
2015,6,10,1970,01:31,01:41,01:56,C2.5,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_014200_512_0171.jpg,20150610_014200_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_014200_512_0171.jpg,C,2
2015,6,10,1980,02:14,02:26,02:38,C6.0,,C,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_022712_512_0171.jpg,20150610_022712_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_022712_512_0171.jpg,C,2
2015,6,10,2050,06:26,06:49,07:19,C1.2,2366.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_064200_512_0171.jpg,20150610_064200_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_064200_512_0171.jpg,C,2
2015,6,10,2090,12:32,13:05,13:23,C3.3,,C,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_131212_512_0171.jpg,20150610_131212_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_131212_512_0171.jpg,C,2
2015,6,10,2110,16:35,16:52,17:14,C1.2,2361.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_165624_512_0171.jpg,20150610_165624_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_165624_512_0171.jpg,C,2
2015,6,10,2120,18:01,18:08,18:18,C2.2,,C,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_181124_512_0171.jpg,20150610_181124_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_181124_512_0171.jpg,C,2
2015,6,10,2130,21:24,21:27,21:33,C1.5,2365.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_212724_512_0171.jpg,20150610_212724_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_212724_512_0171.jpg,C,2
2015,6,10,2140,22:08,22:11,22:14,C1.2,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_221200_512_0171.jpg,20150610_221200_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/10/20150610_221200_512_0171.jpg,C,2
2015,6,11,2160,00:59,01:18,01:34,C1.2,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_011148_512_0171.jpg,20150611_011148_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_011148_512_0171.jpg,C,2
2015,6,11,2170,02:31,02:43,02:51,C4.6,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_024236_512_0171.jpg,20150611_024236_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_024236_512_0171.jpg,C,2
2015,6,11,2180,04:55,05:03,05:10,C1.8,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_045612_512_0171.jpg,20150611_045612_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_045612_512_0171.jpg,C,2
2015,6,11,2210,05:48,05:58,06:04,C1.6,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_055700_512_0171.jpg,20150611_055700_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_055700_512_0171.jpg,C,2
2015,6,11,2230,06:13,06:24,06:32,C1.3,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_062648_512_0171.jpg,20150611_062648_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_062648_512_0171.jpg,C,2
2015,6,11,2240,06:45,06:53,06:58,C1.1,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_065648_512_0171.jpg,20150611_065648_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_065648_512_0171.jpg,C,2
2015,6,11,2250,08:28,08:41,08:44,C2.4,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_084148_512_0171.jpg,20150611_084148_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_084148_512_0171.jpg,C,2
2015,6,11,2260,08:49,08:55,08:59,M1.0,2367.0,M,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_085648_512_0171.jpg,20150611_085648_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_085648_512_0171.jpg,M,3
2015,6,11,2290,11:25,11:32,11:50,C3.8,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_112612_512_0171.jpg,20150611_112612_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_112612_512_0171.jpg,C,2
2015,6,11,2300,11:56,12:01,12:04,C4.5,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_115612_512_0171.jpg,20150611_115612_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_115612_512_0171.jpg,C,2
2015,6,11,2400,15:55,15:59,16:04,C1.3,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_155636_512_0171.jpg,20150611_155636_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_155636_512_0171.jpg,C,2
2015,6,11,2420,17:18,17:26,17:30,C4.5,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_172700_512_0171.jpg,20150611_172700_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_172700_512_0171.jpg,C,2
2015,6,11,2430,17:57,18:00,18:03,C1.7,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_175700_512_0171.jpg,20150611_175700_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_175700_512_0171.jpg,C,2
2015,6,11,2440,18:16,18:21,18:29,C1.5,2361.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_182712_512_0171.jpg,20150611_182712_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_182712_512_0171.jpg,C,2
2015,6,11,2460,19:59,20:41,20:48,C3.1,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_204136_512_0171.jpg,20150611_204136_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_204136_512_0171.jpg,C,2
2015,6,11,2480,22:50,23:06,23:12,C1.2,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_231136_512_0171.jpg,20150611_231136_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/11/20150611_231136_512_0171.jpg,C,2
2015,6,12,2530,01:49,02:06,02:14,C4.1,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/12/20150612_021124_512_0171.jpg,20150612_021124_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/12/20150612_021124_512_0171.jpg,C,2
2015,6,12,2570,04:33,04:39,04:48,C1.9,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/12/20150612_044200_512_0171.jpg,20150612_044200_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/12/20150612_044200_512_0171.jpg,C,2
2015,6,12,2690,11:53,11:58,12:03,C2.9,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/12/20150612_115600_512_0171.jpg,20150612_115600_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/12/20150612_115600_512_0171.jpg,C,2
2015,6,12,2730,13:09,13:13,13:16,C1.8,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/12/20150612_131136_512_0171.jpg,20150612_131136_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/12/20150612_131136_512_0171.jpg,C,2
2015,6,12,2770,15:20,15:34,15:37,C3.9,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/12/20150612_152700_512_0171.jpg,20150612_152700_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/12/20150612_152700_512_0171.jpg,C,2
2015,6,12,2880,23:32,23:48,00:01,C8.7,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/12/20150612_234148_512_0171.jpg,20150612_234148_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/12/20150612_234148_512_0171.jpg,C,2
2015,6,13,2910,01:34,01:42,01:49,C3.5,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_014048_512_0171.jpg,20150613_014048_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_014048_512_0171.jpg,C,2
2015,6,13,2940,02:25,02:37,02:43,C5.9,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_024200_512_0171.jpg,20150613_024200_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_024200_512_0171.jpg,C,2
2015,6,13,2990,04:58,05:38,06:01,C3.8,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_054224_512_0171.jpg,20150613_054224_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_054224_512_0171.jpg,C,2
2015,6,13,3000,06:19,06:25,06:31,C4.3,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_062648_512_0171.jpg,20150613_062648_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_062648_512_0171.jpg,C,2
2015,6,13,3010,07:20,07:29,07:47,M1.3,2360.0,M,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_072624_512_0171.jpg,20150613_072624_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_072624_512_0171.jpg,M,3
2015,6,13,3020,09:38,09:45,09:49,C5.8,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_094212_512_0171.jpg,20150613_094212_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_094212_512_0171.jpg,C,2
2015,6,13,3040,10:24,10:29,10:34,C2.4,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_102712_512_0171.jpg,20150613_102712_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_102712_512_0171.jpg,C,2
2015,6,13,3070,12:31,12:50,13:10,C2.2,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_125612_512_0171.jpg,20150613_125612_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_125612_512_0171.jpg,C,2
2015,6,13,3080,14:25,14:37,14:45,C4.9,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_144200_512_0171.jpg,20150613_144200_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_144200_512_0171.jpg,C,2
2015,6,13,3100,19:13,19:27,19:38,C2.6,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_192700_512_0171.jpg,20150613_192700_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_192700_512_0171.jpg,C,2
2015,6,13,3120,21:12,21:25,21:32,C2.5,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_212648_512_0171.jpg,20150613_212648_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_212648_512_0171.jpg,C,2
2015,6,13,3130,23:09,23:14,23:21,C2.2,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_231112_512_0171.jpg,20150613_231112_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/13/20150613_231112_512_0171.jpg,C,2
2015,6,14,3140,00:52,00:59,01:09,M2.0,2360.0,M,/content/drive/MyDrive/Data Skripsi/2015/06/14/20150614_005613_512_0171.jpg,20150614_005613_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/14/20150614_005613_512_0171.jpg,M,3
2015,6,14,3150,03:48,04:17,04:45,C5.9,2365.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/14/20150614_041100_512_0171.jpg,20150614_041100_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/14/20150614_041100_512_0171.jpg,C,2
2015,6,14,3250,07:51,08:49,09:42,C2.7,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/14/20150614_084112_512_0171.jpg,20150614_084112_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/14/20150614_084112_512_0171.jpg,C,2
2015,6,14,3260,11:00,11:10,11:22,C1.9,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/14/20150614_111148_512_0171.jpg,20150614_111148_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/14/20150614_111148_512_0171.jpg,C,2
2015,6,14,3270,20:29,20:52,20:58,C1.2,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/14/20150614_205636_512_0171.jpg,20150614_205636_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/14/20150614_205636_512_0171.jpg,C,2
2015,6,14,3280,21:29,22:03,22:23,C1.3,2267.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/14/20150614_215724_512_0171.jpg,20150614_215724_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/14/20150614_215724_512_0171.jpg,C,2
2015,6,15,3410,07:50,07:54,07:57,C1.7,2368.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/15/20150615_075624_512_0171.jpg,20150615_075624_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/15/20150615_075624_512_0171.jpg,C,2
2015,6,15,3440,10:23,10:32,10:37,C2.5,,C,/content/drive/MyDrive/Data Skripsi/2015/06/15/20150615_102712_512_0171.jpg,20150615_102712_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/15/20150615_102712_512_0171.jpg,C,2
2015,6,15,3470,13:45,13:49,14:15,C1.8,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/15/20150615_135624_512_0171.jpg,20150615_135624_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/15/20150615_135624_512_0171.jpg,C,2
2015,6,15,3480,14:39,14:42,14:46,C1.4,,C,/content/drive/MyDrive/Data Skripsi/2015/06/15/20150615_144200_512_0171.jpg,20150615_144200_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/15/20150615_144200_512_0171.jpg,C,2
2015,6,15,3510,16:04,16:27,16:50,C1.8,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/15/20150615_162700_512_0171.jpg,20150615_162700_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/15/20150615_162700_512_0171.jpg,C,2
2015,6,16,3610,02:32,03:27,03:31,C2.2,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_032636_512_0171.jpg,20150616_032636_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_032636_512_0171.jpg,C,2
2015,6,16,3620,03:32,03:42,03:50,C2.4,2360.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_034112_512_0171.jpg,20150616_034112_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_034112_512_0171.jpg,C,2
2015,6,16,3630,03:58,04:06,04:12,C2.7,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_041148_512_0171.jpg,20150616_041148_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_041148_512_0171.jpg,C,2
2015,6,16,3780,19:36,19:49,20:03,C1.3,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_195612_512_0171.jpg,20150616_195612_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_195612_512_0171.jpg,C,2
2015,6,16,3790,20:11,20:16,20:21,C1.9,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_201148_512_0171.jpg,20150616_201148_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_201148_512_0171.jpg,C,2
2015,6,16,3830,20:24,20:32,20:48,C1.7,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_202724_512_0171.jpg,20150616_202724_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_202724_512_0171.jpg,C,2
2015,6,16,3920,20:57,21:17,21:27,C2.2,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_211200_512_0171.jpg,20150616_211200_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_211200_512_0171.jpg,C,2
2015,6,16,3900,23:31,00:01,00:23,C3.2,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_234224_512_0171.jpg,20150616_234224_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/16/20150616_234224_512_0171.jpg,C,2
2015,6,17,3960,05:46,06:06,06:35,C1.6,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/17/20150617_061248_512_0171.jpg,20150617_061248_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/17/20150617_061248_512_0171.jpg,C,2
2015,6,17,4030,13:13,13:48,13:53,C1.4,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/17/20150617_134148_512_0171.jpg,20150617_134148_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/17/20150617_134148_512_0171.jpg,C,2
2015,6,17,4220,22:16,22:53,22:57,C5.3,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/17/20150617_225648_512_0171.jpg,20150617_225648_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/17/20150617_225648_512_0171.jpg,C,2
2015,6,18,4260,00:18,00:24,00:28,C7.2,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_002648_512_0171.jpg,20150618_002648_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_002648_512_0171.jpg,C,2
2015,6,18,4380,00:33,01:27,01:55,M1.2,2365.0,M,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_012624_512_0171.jpg,20150618_012624_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_012624_512_0171.jpg,M,3
2015,6,18,4410,05:47,05:51,06:10,C2.8,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_055548_512_0171.jpg,20150618_055548_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_055548_512_0171.jpg,C,2
2015,6,18,4450,09:41,09:44,09:47,C1.1,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_094148_512_0171.jpg,20150618_094148_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_094148_512_0171.jpg,C,2
2015,6,18,4480,13:05,13:10,13:15,C3.5,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_131200_512_0171.jpg,20150618_131200_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_131200_512_0171.jpg,C,2
2015,6,18,4500,14:02,14:07,14:21,C1.7,2367.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_141148_512_0171.jpg,20150618_141148_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_141148_512_0171.jpg,C,2
2015,6,18,4570,16:30,17:36,18:25,M3.0,2371.0,M,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_172648_512_0171.jpg,20150618_172648_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_172648_512_0171.jpg,M,3
2015,6,18,4680,21:34,21:46,21:57,C3.2,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_214212_512_0171.jpg,20150618_214212_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_214212_512_0171.jpg,C,2
2015,6,18,4720,23:26,23:50,00:05,C2.4,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_235624_512_0171.jpg,20150618_235624_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/18/20150618_235624_512_0171.jpg,C,2
2015,6,19,4770,00:44,01:19,01:39,C2.8,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/19/20150619_011112_512_0171.jpg,20150619_011112_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/19/20150619_011112_512_0171.jpg,C,2
2015,6,19,4820,02:36,03:14,03:21,C2.1,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/19/20150619_031136_512_0171.jpg,20150619_031136_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/19/20150619_031136_512_0171.jpg,C,2
2015,6,19,4880,04:07,04:19,04:34,C1.7,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/19/20150619_042612_512_0171.jpg,20150619_042612_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/19/20150619_042612_512_0171.jpg,C,2
2015,6,19,4920,09:19,09:27,09:38,C8.1,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/19/20150619_092636_512_0171.jpg,20150619_092636_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/19/20150619_092636_512_0171.jpg,C,2
2015,6,19,4930,10:17,10:44,11:00,C1.8,2371.0,C,/content/drive/MyDrive/Data Skripsi/2015/06/19/20150619_104224_512_0171.jpg,20150619_104224_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2015/06/19/20150619_104224_512_0171.jpg,C,2
